Voyage ID,Name of vessel,Year arrived with captives,Total disembarked (IMP),Total embarked (IMP),Duration of captives' crossing (in days),"Voyage duration, homeport to disembarkation (in days)",Crew at first landing of captives,Crew at voyage outset,Standardized Tonnage (IMP),Sterling cash price in Jamaica (IMP),Percentage of captives who died during crossing (IMP),Percentage of women among landed slaves,Outcome of voyage if ship captured,Flag of vessel (IMP),Rig of Vessel,Place where vessel's voyage ended,Percent men,Percent boys,Broad region of captive disembarkation (IMP),Percent girls,Particular outcome,Percent children,Percentage women on voyage,Outcome of voyage for investors,Outcome of voyage for captives,Resistance,Percent male,Percent female,Broad region where voyage began (IMP),Broad region of captive purchase (IMP),Imputed region where voyage began,Date purchase of captives began,Date voyage completed,Region of return,Imputed principal region of captive disembarkation,Imputed Principal region of captive purchase,Date vessel departed Africa,Date voyage began,Imputed Place where vessel's voyage began,Date first disembarkation of captives,Imputed principal port of captive disembarkation,Date departed last place of landing,Imputed principal place of captive purchase,Sources,Enslavers
14156,Maria,1803.0,442.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09276,Not captured,Denmark / Baltic,Fragata,0,0.74208,0.14932,Caribbean,0.01584,Sold slaves in Americas - subsequent fate unknown,0.16516,0.09276,0,Slaves disembarked in Americas,0,0.8914,0.10860000000000003,Europe,Africa,Germany,"1803,6,",",,",None,Cuba,East Africa and Indian Ocean islands,",,",",,",Hamburg,"1803,12,",Havana,",,",Mozambique,"  “Conselho Ultramarino.” Lisboa, PT, n.d. Arquivo Historico Ultramarino.|  Capela, José. “Archival notes on the slave trade from Mozambique,” n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  “Conselho Ultramarino.” Lisboa, PT, n.d. Arquivo Historico Ultramarino.|  Capela, José. “Archival notes on the slave trade from Mozambique,” n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|New Lloyd's List (later, Lloyd's List), (London, England)",nan
14182,Charlotte,1803.0,236.0,300.0,0.0,0.0,0.0,0.0,109.0,0.0,0.213333333,0.303921569,Not captured,Denmark / Baltic,Fragata,0,0.401960784,0.205882353,Caribbean,0.088235294,Sold slaves in Americas - subsequent fate unknown,0.294117647,0.303921569,0,Slaves disembarked in Americas,0,0.607843137,0.39215686299999997,Europe,Africa,Denmark,",,",",,",None,Cuba,Gold Coast,",,","1802,9,23",København,"1803,11,",Havana,",,",Christiansborg,"  “Miscelanea de Libros.” Havana, CU, n.d. Archivo Nacional de Cuba.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  “Miscelanea de Libros.” Havana, CU, n.d. Archivo Nacional de Cuba.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.",nan
14215,Harriet,1804.0,205.0,237.0,0.0,0.0,0.0,0.0,126.6,0.0,0.0,0.14634,Not captured,Denmark / Baltic,Fragata,0,0.68293,0.09756,Caribbean,0.07317,Sold slaves in Americas - subsequent fate unknown,0.17073,0.14634,0,Slaves disembarked in Americas,0,0.78049,0.21950999999999998,Caribbean,Africa,Danish West Indies,",,",",,",None,Cuba,Other Africa,",,",",,",St Thomas,"1804,5,",Havana,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.",nan
14364,Frederich,1805.0,220.0,255.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37264,Not captured,Denmark / Baltic,Fragata,0,0.34906,0.17925,Caribbean,0.09906,Sold slaves in Americas - subsequent fate unknown,0.2783,0.37264,0,Slaves disembarked in Americas,0,0.5283,0.4717,0,Africa,None,",,",",,",None,Cuba,Senegambia and offshore Atlantic,",,",",,",None,"1805,8,9",Havana,",,",Gambia,"  Barcia, Manuel. “Dataset of Slave Vessels Arriving in Cuba, 1790-1810,” n.d. University of Leeds.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Barcia, Manuel. “Dataset of Slave Vessels Arriving in Cuba, 1790-1810,” n.d. University of Leeds.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.",nan
21118,0,1696.0,200.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Barbados,",,",",,",None,Barbados,Bight of Benin,",,",",,","Barbados, place unspecified","1696,8,","Barbados, place unspecified",",,","Whydah, Ouidah","  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.",nan
21595,Jonge Tobias,1679.0,245.0,290.0,0.0,0.0,0.0,26.0,180.0,0.0,0.0,0.0,French,Denmark / Baltic,0,Dieppe,0.0,0.0,Other,0.0,Captured by the French - after embarkation of slaves,0.0,0.0,0,"Slaves embarked, transhipped or no further record",0,0.0,0.0,Europe,Africa,Germany,",,","1679,6,",France,Americas,Gold Coast,"1679,3,21","1678,9,30",Hamburg,",,","Americas, port unspecified",",,",Cape Coast Castle,"  “ANSOM,” n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Munford, Clarence J. Black Ordeal of Slavery and Slave Trading in the French West Indies, 1625-1715. Lewiston, NY, USA: Edwin Mellen Pr, 1991.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Paeise, Ruud. Geschiedenis van de MCC: opkomst, bloei en ondergang. Zutphen, NL: Walburg Pers, 2014.|  “ANSOM,” n.d.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Munford, Clarence J. Black Ordeal of Slavery and Slave Trading in the French West Indies, 1625-1715. Lewiston, NY, USA: Edwin Mellen Pr, 1991.|  Nørregård, Georg. Danish Settlements in West Africa, 1658-1850. Translated by Sigurd Mammen. Boston, MA, USA: Boston University Press, 1966.|  Paeise, Ruud. Geschiedenis van de MCC: opkomst, bloei en ondergang. Zutphen, NL: Walburg Pers, 2014.",nan
21912,Feldmarschall Derfflinger,1686.0,200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,Danish West Indies,Other Africa,",,","1686,8,",Pillau,"1686,11,23",St Thomas,",,","Africa, port unspecified","  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.",nan
21913,Friede,1687.0,320.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,Danish West Indies,Other Africa,",,","1686,,",Emden,"1687,,",St Thomas,",,","Africa, port unspecified","  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21914,Prinz Ludwig,1687.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,","1686,11,",St Thomas,"1687,,",St Thomas,",,","Africa, port unspecified","  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21915,Friedrich Wilhelm,1688.0,300.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,Dutch Caribbean,Other Africa,",,","1687,,",Emden,"1688,,",St Eustatius,",,","Africa, port unspecified","  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21916,Seemoewe,1688.0,195.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,Dutch Caribbean,Other Africa,",,","1687,,",Emden,"1688,,",Curaçao,",,","Africa, port unspecified","  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Szymanski, Hans, Brandenburg Preu&szlig;En Zur See, 1605-1815 (Leipzig, 1937)., n.d.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Szymanski, Hans, Brandenburg Preu&szlig;En Zur See, 1605-1815 (Leipzig, 1937)., n.d.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21917,Kurprinzess,1690.0,477.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,","1690,8,16",None,"1690,,",St Thomas,",,","Africa, port unspecified","  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Partenheimer, Anneli. “Die Schiffahrts- und Kolonialpolitik des Großen Kurfürsten Friedrich Wilhelm von Brandenburg.” Staatsexamensarbeit, Universität Mainz, 1976.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Partenheimer, Anneli. “Die Schiffahrts- und Kolonialpolitik des Großen Kurfürsten Friedrich Wilhelm von Brandenburg.” Staatsexamensarbeit, Universität Mainz, 1976.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21918,Salamander,1691.0,209.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Dutch Caribbean,Other Africa,",,","1690,8,16",None,"1691,,",St Eustatius,",,","Africa, port unspecified","  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Szymanski, Hans, Brandenburg Preu&szlig;En Zur See, 1605-1815 (Leipzig, 1937)., n.d.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Brübach, Nils. “Brandenburg-Preußen im transatlantischen Sklavenhandel 1685-1715.” Masters, Universität Erlangen-Nürnberg, 1988.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Szymanski, Hans, Brandenburg Preu&szlig;En Zur See, 1605-1815 (Leipzig, 1937)., n.d.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21919,Kurprinz,1691.0,299.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Senegambia and offshore Atlantic,",,","1690,8,16",None,"1691,,","Danish West Indies, colony unspecified",",,",Arguim,"  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Kellenbenz, Hermann. “Die Brandenburger auf St. Thomas.” Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas 2 (1965): 196–217.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
21920,Friedrich Wilhelm,1691.0,299.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,","1691,,",None,"1691,,",St Thomas,",,","Africa, port unspecified","  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.|  Weindl, Andrea. Die Kurbrandenburger im “atalntischen System”, 1650-1720. Arbeitspapiere zur Latein Amerikaforschung, II–03. Cologne, DE: C. Wentzlaff-Eggebert and Martin Traine, 2001. https://lateinamerika.phil-fak.uni-koeln.de/fileadmin/sites/aspla/bilder/arbeitspapiere/weindl.pdf.",nan
